YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2011-06-15,2011.4534,223.6,-443.1,-11.7,2.1,2.5,8.2
2011-06-16,2011.4562,222.4,-441.9,-15.3,2.5,3.0,9.3
2011-06-17,2011.4589,219.7,-444.0,-11.9,2.3,2.7,8.6
2011-06-18,2011.4616,221.6,-442.0,-17.7,2.1,2.4,7.8
2011-06-19,2011.4644,220.6,-445.4,-12.7,2.4,2.8,8.9
2011-06-20,2011.4671,223.2,-445.6,-9.8,2.9,3.4,10.8
2011-06-21,2011.4699,221.5,-441.6,-9.2,2.6,3.1,9.3
2011-06-22,2011.4726,222.9,-442.6,-4.5,2.2,2.6,8.7
2011-06-23,2011.4753,222.5,-442.8,-9.5,2.0,2.2,7.7
2011-06-24,2011.4781,220.3,-442.6,-10.7,2.8,3.3,10.5
2011-06-25,2011.4808,224.4,-443.2,-9.6,2.5,3.0,9.73
2011-06-26,2011.4836,220.2,-440.9,-8.5,2.3,2.6,8.97
2011-06-27,2011.4863,221.3,-440.8,-7.4,2.1,2.4,8.2
2011-06-28,2011.489,221.0,-444.0,-14.9,2.1,2.5,8.6
2011-06-29,2011.4918,221.3,-442.6,-3.4,2.3,2.9,8.6
2011-06-30,2011.4945,221.3,-443.4,-13.2,2.4,2.8,9.4
2011-07-01,2011.4973,221.8,-439.8,-15.3,2.2,2.7,8.5
2011-07-02,2011.5,220.6,-443.4,-12.3,2.3,2.8,8.9
2011-07-03,2011.5027,220.7,-440.1,-13.3,2.3,2.6,8.7
2011-07-04,2011.5055,222.3,-440.6,-19.7,2.1,2.5,8.4
2011-07-05,2011.5082,222.4,-442.9,-10.2,2.1,2.4,8.4
2011-07-06,2011.511,220.2,-440.8,-5.1,2.4,3.0,8.7
2011-07-07,2011.5137,224.5,-442.0,-12.3,2.5,2.9,8.8
2011-07-08,2011.5164,222.5,-440.4,-5.6,2.4,2.9,8.8
2011-07-09,2011.5192,221.6,-440.1,-16.7,2.2,2.6,8.7
2011-07-10,2011.5219,222.4,-441.4,-12.5,2.4,2.8,9.7
2011-07-11,2011.5247,222.9,-439.6,-16.0,2.3,2.7,8.7
2011-07-12,,,,,,,
2011-07-13,2011.5301,221.3,-439.9,-8.9,2.4,2.9,8.9
2011-07-14,2011.5329,221.0,-440.5,-12.1,1.8,2.1,6.7
2011-07-15,2011.5356,218.2,-442.3,-15.7,1.7,2.0,6.7
2011-07-16,2011.5384,220.3,-441.9,-15.2,1.9,2.1,7.2
2011-07-17,2011.5411,221.2,-441.8,-19.4,2.3,2.7,9.0
2011-07-18,2011.5438,221.5,-441.0,-14.5,2.3,2.7,9.0
2011-07-19,2011.5466,220.1,-438.9,-14.9,2.6,3.0,10.5
2011-07-20,2011.5493,221.6,-440.7,-23.6,2.4,2.8,9.7
2011-07-21,2011.5521,219.7,-438.3,-16.4,2.3,2.6,9.1
2011-07-22,2011.5548,222.5,-441.6,-19.1,2.7,3.2,11.0
2011-07-23,2011.5575,220.1,-444.1,-7.8,3.2,3.8,12.7
2011-07-24,2011.5603,219.2,-437.8,-18.7,2.1,2.4,8.5
2011-07-25,2011.563,219.4,-437.9,-21.7,2.0,2.4,7.7
2011-07-26,2011.5658,220.1,-439.6,-18.0,2.2,2.8,8.4
2011-07-27,2011.5685,222.0,-442.9,-19.2,2.4,2.9,9.2
2011-07-28,2011.5712,218.8,-437.6,-25.0,2.2,2.7,8.5
2011-07-29,2011.574,218.5,-437.8,-10.1,2.7,3.2,10.1
2011-07-30,2011.5767,220.1,-443.4,-15.85,3.4,3.9,9.45
2011-07-31,2011.5795,220.6,-439.2,-21.6,2.2,2.6,8.8
2011-08-01,2011.5822,219.3,-438.5,-19.7,2.0,2.4,7.8
2011-08-02,2011.5849,219.5,-437.1,-18.2,2.1,2.6,7.8
2011-08-03,2011.5877,219.6,-435.7,-22.2,2.3,2.8,8.6
2011-08-04,2011.5904,219.5,-434.7,-8.7,2.3,3.0,8.6
2011-08-05,2011.5932,218.5,-437.9,-11.6,2.2,2.8,8.1
2011-08-06,2011.5959,220.9,-437.3,-17.7,2.3,2.7,9.0
2011-08-07,2011.5986,219.8,-434.2,-12.7,2.3,2.7,8.9
2011-08-08,2011.6014,219.7,-437.9,-15.7,2.3,2.8,8.8
2011-08-09,2011.6041,218.1,-435.7,-24.2,2.7,3.1,10.4
2011-08-10,2011.6068,216.8,-436.4,-21.1,2.5,2.8,10.3
2011-08-11,2011.6096,214.4,-436.8,-27.2,2.7,3.1,10.6
2011-08-12,2011.6123,217.1,-435.6,-23.6,2.4,2.9,9.9
2011-08-13,2011.6151,219.6,-437.0,-27.6,2.3,2.8,9.5
2011-08-14,2011.6178,217.6,-431.0,-18.9,4.5,6.8,15.7
2011-08-15,2011.6205,218.7,-435.5,-17.1,2.2,2.8,8.1
2011-08-16,2011.6233,217.0,-436.7,-22.4,2.3,2.8,8.9
2011-08-17,2011.626,218.2,-436.6,-22.5,2.6,3.1,10.0
2011-08-18,2011.6288,219.1,-435.8,-26.1,2.3,2.8,8.7
2011-08-19,2011.6315,218.3,-434.2,-10.8,3.2,3.9,13.0
2011-08-20,2011.6342,218.7,-434.2,-25.7,2.2,2.6,8.8
2011-08-21,2011.637,217.9,-436.3,-24.2,2.0,2.3,7.9
2011-08-22,2011.6397,220.4,-435.7,-18.2,2.2,2.6,8.2
2011-08-23,2011.6425,219.2,-435.3,-22.2,2.2,2.6,8.9
2011-08-24,2011.6452,217.6,-434.9,-18.9,2.7,3.2,9.9
2011-08-25,2011.6479,218.6,-435.6,-27.4,1.8,2.2,6.9
2011-08-26,2011.6507,219.3,-437.7,-30.5,2.1,2.6,8.2
2011-08-27,2011.6534,218.4,-435.0,-14.1,2.2,2.5,8.7
2011-08-28,2011.6562,219.1,-433.9,-28.4,3.0,3.6,11.7
2011-08-29,2011.6589,220.4,-436.6,-26.6,2.3,2.7,9.1
2011-08-30,2011.6616,218.8,-440.0,-29.3,2.7,3.2,11.0
2011-08-31,2011.6644,223.2,-434.6,-20.6,3.2,3.8,13.6
2011-09-01,2011.6671,219.2,-434.9,-18.1,3.2,3.8,12.4
2011-09-02,2011.6699,219.2,-435.7,-26.4,2.2,2.6,8.5
2011-09-03,2011.6726,221.0,-436.2,-6.0,2.6,3.1,10.3
2011-09-04,2011.6753,218.0,-434.9,-17.8,2.4,3.1,8.9
2011-09-05,2011.6781,217.8,-434.4,-24.4,2.4,2.7,9.0
2011-09-06,2011.6808,219.8,-434.6,-19.7,2.0,2.4,8.0
2011-09-07,2011.6836,218.1,-430.3,-10.1,2.3,2.7,8.3
2011-09-08,2011.6863,220.8,-433.3,-16.8,2.4,2.9,9.8
2011-09-09,2011.689,219.2,-430.0,-23.3,2.3,2.8,8.4
2011-09-10,2011.6918,216.6,-435.2,-25.2,2.3,2.7,8.9
2011-09-11,2011.6945,221.3,-434.0,-25.6,2.3,2.7,9.0
2011-09-12,2011.6973,220.1,-434.2,-24.6,2.3,2.6,9.2
2011-09-13,2011.7,217.5,-429.9,-20.3,2.3,2.7,8.7
2011-09-14,2011.7027,219.1,-436.4,-18.8,2.1,2.5,8.2
2011-09-15,2011.7055,219.9,-434.7,-19.1,1.9,2.3,7.7
2011-09-16,2011.7082,221.0,-434.4,-26.3,2.0,2.4,7.6
2011-09-17,2011.711,220.4,-433.8,-19.1,2.1,2.6,7.9
2011-09-18,2011.7137,219.7,-433.4,-16.4,2.1,2.7,8.0
2011-09-19,2011.7164,218.4,-431.7,-22.6,2.1,2.4,8.0
2011-09-20,2011.7192,219.0,-432.1,-21.4,2.1,2.6,8.5
2011-09-21,2011.7219,219.0,-434.8,-24.2,2.2,2.7,8.4
2011-09-22,2011.7247,218.8,-431.9,-22.9,2.1,2.5,7.7
2011-09-23,2011.7274,220.6,-431.9,-16.9,2.2,2.6,8.7
2011-09-24,2011.7301,220.7,-432.6,-19.6,1.7,2.1,6.6
2011-09-25,2011.7329,219.0,-432.2,-23.7,2.2,2.8,8.2
2011-09-26,2011.7356,216.0,-433.6,-20.5,2.4,3.0,9.2
2011-09-27,2011.7384,217.3,-432.8,-23.5,2.1,2.4,8.2
2011-09-28,2011.7411,219.3,-430.9,-28.3,2.4,2.8,9.5
2011-09-29,2011.7438,221.5,-432.4,-24.5,2.0,2.5,7.9
2011-09-30,2011.7466,219.5,-433.0,-23.6,2.0,2.4,7.6
2011-10-01,2011.7493,220.6,-431.0,-25.5,2.2,2.8,8.0
2011-10-02,2011.7521,219.6,-430.0,-23.2,2.0,2.3,7.2
2011-10-03,2011.7548,219.0,-431.8,-25.0,1.9,2.3,7.3
2011-10-04,2011.7575,217.5,-432.7,-22.4,1.9,2.2,7.0
2011-10-05,2011.7603,218.2,-432.4,-27.8,1.9,2.4,7.3
2011-10-06,2011.763,219.1,-429.9,-23.9,2.2,2.6,8.5
2011-10-07,2011.7658,217.6,-430.9,-22.75,2.2,2.7,8.15
2011-10-08,2011.7685,217.8,-429.6,-21.6,2.1,2.5,7.8
2011-10-09,2011.7712,214.3,-430.3,-22.7,2.2,2.7,8.1
2011-10-10,2011.774,216.7,-432.9,-24.8,1.9,2.4,7.4
2011-10-11,2011.7767,217.9,-431.6,-28.9,2.3,2.8,8.4
2011-10-12,2011.7795,218.6,-433.6,-25.5,2.5,3.0,9.9
2011-10-13,2011.7822,216.7,-431.9,-25.55,2.4,2.8,9.2
2011-10-14,2011.7849,217.6,-433.6,-25.6,2.2,2.6,8.5
2011-10-15,2011.7877,216.3,-432.2,-24.9,2.3,2.8,8.7
2011-10-16,2011.7904,216.9,-431.3,-17.2,2.2,2.7,8.2
2011-10-17,2011.7932,216.3,-430.9,-23.7,2.2,2.6,8.7
2011-10-18,2011.7959,215.8,-430.3,-23.7,2.0,2.3,7.2
2011-10-19,2011.7986,215.8,-430.8,-24.6,2.0,2.4,7.4
2011-10-20,2011.8014,217.2,-433.1,-26.7,1.9,2.3,6.8
2011-10-21,2011.8041,216.7,-433.6,-24.8,2.0,2.5,7.4
2011-10-22,2011.8068,215.4,-431.1,-26.6,2.2,2.8,7.8
2011-10-23,2011.8096,217.2,-429.6,-28.4,2.2,2.6,8.2
2011-10-24,2011.8123,217.6,-431.5,-29.5,1.9,2.2,7.0
2011-10-25,2011.8151,215.0,-432.0,-23.9,2.1,2.5,8.1
2011-10-26,2011.8178,216.4,-433.6,-23.4,2.2,2.7,8.2
2011-10-27,2011.8205,216.4,-429.7,-21.9,2.0,2.3,7.7
2011-10-28,2011.8233,217.3,-430.9,-23.4,1.9,2.2,7.1
2011-10-29,2011.826,217.0,-431.0,-26.0,2.2,2.6,8.0
2011-10-30,2011.8288,214.6,-431.3,-18.8,2.0,2.4,7.6
2011-10-31,2011.8315,215.8,-430.5,-24.6,2.0,2.5,7.4
2011-11-01,2011.8342,216.9,-429.9,-22.1,2.0,2.4,7.6
2011-11-02,2011.837,215.5,-429.0,-22.8,2.4,3.0,8.6
2011-11-03,2011.8397,216.2,-430.8,-21.9,2.1,2.4,7.6
2011-11-04,2011.8425,217.2,-428.5,-18.4,1.8,2.2,6.7
2011-11-05,2011.8452,214.2,-431.5,-24.6,1.9,2.2,6.8
2011-11-06,2011.8479,216.0,-429.2,-24.1,2.3,2.8,8.1
2011-11-07,2011.8507,217.2,-429.8,-23.8,2.2,2.6,8.1
2011-11-08,2011.8534,216.9,-427.6,-22.7,2.0,2.3,6.9
2011-11-09,2011.8562,216.9,-429.4,-24.1,2.0,2.3,7.1
2011-11-10,2011.8589,217.5,-428.2,-20.9,1.8,2.2,6.6
2011-11-11,2011.8616,215.5,-429.0,-20.9,1.7,2.0,6.3
2011-11-12,2011.8644,215.0,-427.6,-21.3,2.1,2.5,7.3
2011-11-13,2011.8671,216.5,-429.3,-19.7,1.7,2.0,6.5
2011-11-14,2011.8699,214.9,-430.0,-17.1,1.8,2.2,6.7
2011-11-15,2011.8726,213.7,-429.8,-18.45,1.9,2.2,7.15
2011-11-16,2011.8753,217.4,-430.1,-19.8,2.1,2.7,7.6
2011-11-17,2011.8781,215.1,-428.2,-19.6,1.9,2.2,7.2
2011-11-18,2011.8808,217.3,-426.4,-16.9,2.1,2.6,7.8
2011-11-19,2011.8836,215.1,-427.8,-17.0,1.8,2.3,6.8
2011-11-20,2011.8863,215.1,-428.3,-20.9,2.0,2.5,7.4
2011-11-21,2011.889,214.8,-427.4,-21.1,1.8,2.1,6.5
2011-11-22,2011.8918,216.0,-427.8,-20.5,1.9,2.3,7.1
2011-11-23,2011.8945,215.6,-426.4,-22.1,1.7,2.1,6.3
2011-11-24,2011.8973,215.0,-428.5,-20.4,1.6,1.9,6.0
2011-11-25,2011.9,215.8,-425.6,-17.3,1.9,2.3,6.8
2011-11-26,2011.9027,214.6,-427.4,-16.8,1.7,2.1,6.6
2011-11-27,2011.9055,215.3,-427.7,-16.6,1.8,2.1,6.7
2011-11-28,2011.9082,214.6,-426.9,-11.9,2.0,2.3,6.9
2011-11-29,2011.911,215.1,-427.5,-14.4,1.7,2.0,6.2
2011-11-30,2011.9137,215.9,-425.3,-16.7,1.8,2.2,6.7
2011-12-01,2011.9164,215.0,-427.0,-17.3,1.8,2.1,6.7
2011-12-02,2011.9192,214.4,-427.9,-14.4,1.9,2.2,7.3
2011-12-03,2011.9219,214.0,-428.0,-12.1,1.8,2.1,6.8
2011-12-04,,,,,,,
2011-12-05,2011.9274,215.9,-423.3,-14.2,1.8,2.0,6.8
2011-12-06,2011.9301,215.1,-426.6,-15.1,2.2,2.7,7.0
2011-12-07,2011.9329,214.1,-425.9,-16.0,2.0,2.4,7.2
2011-12-08,2011.9356,213.5,-423.9,-14.6,1.9,2.1,6.9
2011-12-09,2011.9384,213.6,-425.7,-15.1,1.9,2.2,7.1
2011-12-10,2011.9411,214.6,-421.0,-23.5,1.9,2.3,7.1
2011-12-11,2011.9438,212.6,-424.4,-19.9,1.9,2.3,7.1
2011-12-12,2011.9466,211.5,-423.2,-16.0,1.8,2.1,6.6
2011-12-13,2011.9493,214.0,-425.8,-11.8,1.9,2.2,6.8
2011-12-14,2011.9521,213.6,-424.4,-15.2,1.8,2.1,6.5
2011-12-15,2011.9548,213.1,-426.0,-19.1,1.8,2.1,6.6
2011-12-16,2011.9575,213.5,-424.3,-21.5,2.0,2.3,7.2
2011-12-17,2011.9603,210.8,-426.2,-15.6,2.1,2.3,7.3
2011-12-18,2011.963,211.6,-424.9,-12.7,2.0,2.4,7.2
2011-12-19,2011.9658,212.4,-425.6,-10.1,1.9,2.3,6.6
2011-12-20,2011.9685,214.0,-424.5,-12.2,1.8,2.1,6.4
2011-12-21,2011.9712,211.9,-423.9,-11.2,1.8,2.1,6.7
2011-12-22,2011.974,212.6,-424.9,-10.7,1.8,2.2,6.7
2011-12-23,2011.9767,212.1,-421.2,-14.1,1.9,2.3,6.7
2011-12-24,2011.9795,209.0,-424.7,-19.9,1.9,2.3,7.0
2011-12-25,2011.9822,211.6,-425.5,-11.0,1.9,2.2,6.7
2011-12-26,2011.9849,212.9,-418.8,-19.1,1.7,2.0,6.5
2011-12-27,2011.9877,212.0,-420.0,-17.15,2.1,2.4,6.75
2011-12-28,2011.9904,211.4,-423.5,-15.2,1.9,2.2,7.0
2011-12-29,2011.9932,211.7,-422.4,-10.9,1.7,2.0,6.3
2011-12-30,2011.9959,212.2,-422.6,-14.0,1.7,2.1,6.6
2011-12-31,2011.9986,213.7,-421.4,-10.1,1.7,2.1,6.4
2012-01-01,2012.0014,212.4,-425.8,-7.8,2.0,2.4,7.0
2012-01-02,2012.0041,208.4,-421.8,-9.5,2.0,2.2,7.15
2012-01-03,2012.0068,209.6,-421.0,-11.2,2.0,2.3,7.3
2012-01-04,2012.0096,211.2,-420.4,-13.4,2.1,2.5,7.8
2012-01-05,2012.0123,211.9,-418.7,-7.6,2.3,2.7,8.0
2012-01-06,2012.015,212.8,-420.5,-14.5,1.8,2.2,6.9
2012-01-07,2012.0178,209.8,-421.8,-8.4,1.8,2.1,6.7
2012-01-08,2012.0205,211.0,-422.2,-3.1,1.9,2.2,7.1
2012-01-09,2012.0232,210.1,-421.8,-4.5,1.8,2.2,6.9
2012-01-10,2012.026,212.0,-422.2,-12.3,2.0,2.3,7.4
2012-01-11,2012.0287,210.9,-421.8,-10.9,2.1,2.4,7.7
2012-01-12,2012.0314,211.3,-420.3,-11.3,1.9,2.2,7.4
2012-01-13,2012.0342,209.6,-421.6,-10.35,2.1,2.4,7.5
2012-01-14,2012.0369,212.2,-421.1,-9.4,2.1,2.6,7.6
2012-01-15,2012.0396,213.1,-420.4,-8.2,1.8,2.2,6.7
2012-01-16,2012.0423,213.8,-418.8,-4.4,1.8,2.2,6.5
2012-01-17,2012.0451,212.0,-418.2,-1.6,1.8,2.2,6.8
2012-01-18,2012.0478,215.3,-419.1,-6.3,1.8,2.2,6.8
2012-01-19,2012.0505,211.6,-419.8,1.1,1.7,2.1,6.6
2012-01-20,2012.0533,212.5,-424.8,2.1,2.0,2.4,7.4
2012-01-21,2012.056,214.2,-420.4,-4.4,2.1,2.5,7.8
2012-01-22,2012.0587,212.7,-420.6,-1.6,2.3,2.8,7.9
2012-01-23,2012.0615,214.5,-419.6,-8.7,2.1,2.5,7.8
2012-01-24,2012.0642,211.3,-418.6,-6.9,2.0,2.3,6.9
2012-01-25,2012.0669,212.5,-419.6,-0.8,1.9,2.4,7.2
2012-01-26,2012.0697,212.5,-415.2,-10.0,1.8,2.2,6.5
2012-01-27,2012.0724,212.1,-418.9,-1.6,2.2,2.7,8.2
2012-01-28,2012.0751,213.1,-415.5,-4.6,2.0,2.3,6.8
2012-01-29,2012.0779,214.2,-418.7,-3.3,1.9,2.4,7.4
2012-01-30,2012.0806,211.9,-418.2,-1.8,1.9,2.3,6.9
2012-01-31,2012.0833,212.7,-415.1,-4.6,1.8,2.2,6.7
2012-02-01,2012.0861,211.8,-418.3,-11.6,1.9,2.3,6.9
2012-02-02,2012.0888,211.5,-417.1,-4.3,1.9,2.3,6.8
2012-02-03,2012.0915,210.4,-416.4,-1.3,1.9,2.3,6.8
2012-02-04,2012.0943,211.6,-416.8,4.5,1.9,2.4,7.2
2012-02-05,2012.097,209.5,-410.7,2.15,2.1,2.7,7.4
2012-02-06,2012.0997,209.6,-416.0,-0.2,2.0,2.3,7.6
2012-02-07,2012.1025,212.5,-414.1,-0.3,1.9,2.4,6.9
2012-02-08,2012.1052,210.3,-416.7,0.8,1.9,2.4,6.6
2012-02-09,2012.1079,209.3,-416.9,-5.2,1.9,2.3,7.3
2012-02-10,2012.1107,210.2,-416.4,-9.5,1.9,2.3,7.2
2012-02-11,2012.1134,210.2,-417.4,-7.9,2.2,2.8,8.3
2012-02-12,2012.1161,208.9,-412.3,-10.3,2.0,2.5,7.3
2012-02-13,2012.1189,209.4,-412.7,-7.0,2.0,2.5,7.4
2012-02-14,2012.1216,210.6,-418.7,-3.5,2.3,2.8,8.7
2012-02-15,2012.1243,213.9,-418.1,-4.6,2.2,2.9,8.0
2012-02-16,2012.127,211.5,-414.2,-4.0,1.9,2.3,7.0
2012-02-17,2012.1298,210.6,-419.9,1.2,2.0,2.6,7.6
2012-02-18,2012.1325,211.9,-415.1,3.8,2.1,2.6,7.9
2012-02-19,2012.1352,209.2,-413.1,-9.9,1.9,2.3,7.1
2012-02-20,2012.138,208.9,-417.4,-6.8,1.9,2.4,7.1
2012-02-21,2012.1407,208.7,-416.6,-2.5,2.3,2.9,8.0
2012-02-22,2012.1434,209.4,-418.9,-14.1,2.3,2.8,8.1
2012-02-23,2012.1462,209.9,-416.9,-8.2,2.2,2.7,8.0
2012-02-24,2012.1489,209.6,-413.0,5.7,2.3,2.7,8.6
2012-02-25,2012.1516,212.3,-411.8,3.3,2.3,2.9,8.4
2012-02-26,2012.1544,211.7,-414.6,-1.9,2.1,2.8,7.6
2012-02-27,2012.1571,211.6,-418.3,-2.7,1.9,2.2,7.1
2012-02-28,2012.1598,210.1,-415.4,0.4,2.1,2.5,7.7
2012-02-29,2012.1626,212.2,-414.9,-8.2,2.1,2.6,8.0
2012-03-01,2012.1653,212.9,-415.4,-15.2,2.2,2.8,8.0
2012-03-02,2012.168,210.7,-412.8,-11.6,2.0,2.6,7.5
2012-03-03,2012.1708,211.3,-417.0,-11.0,2.1,2.7,7.8
2012-03-04,2012.1735,212.6,-418.7,0.9,1.9,2.3,7.2
2012-03-05,2012.1762,214.0,-420.9,-5.6,2.3,2.9,7.7
2012-03-06,2012.179,211.4,-412.2,-1.7,2.1,2.6,8.1
2012-03-07,2012.1817,212.9,-424.0,-15.4,2.0,2.5,7.7
2012-03-08,2012.1844,215.0,-426.4,-15.0,2.2,2.8,8.4
2012-03-09,2012.1872,215.3,-418.5,-7.9,2.0,2.4,7.5
2012-03-10,2012.1899,215.4,-423.3,-15.5,2.3,3.0,8.2
2012-03-11,2012.1926,213.8,-416.8,-12.4,2.0,2.7,7.4
2012-03-12,2012.1954,213.8,-419.6,-11.2,2.2,2.8,7.5
2012-03-13,2012.1981,215.5,-413.4,-21.9,2.4,3.2,8.3
2012-03-14,2012.2008,212.1,-406.4,-2.4,2.6,3.5,9.5
2012-03-15,2012.2036,211.7,-415.2,-14.0,2.5,3.2,8.3
2012-03-16,2012.2063,211.0,-419.6,-6.1,2.4,3.0,8.8
2012-03-17,2012.209,214.6,-417.9,-13.2,2.4,3.2,8.3
2012-03-18,2012.2117,213.9,-417.2,-10.8,2.1,2.6,7.0
2012-03-19,2012.2145,213.9,-417.1,-12.0,2.1,2.7,7.2
2012-03-20,2012.2172,210.9,-418.6,-4.4,2.0,2.5,7.8
2012-03-21,2012.2199,214.6,-416.6,-5.5,2.1,2.9,8.1
2012-03-22,2012.2227,212.3,-415.0,-14.4,2.4,3.1,8.8
2012-03-23,2012.2254,211.7,-416.1,-9.4,2.1,2.7,7.5
2012-03-24,2012.2281,210.0,-416.1,-10.8,2.2,3.0,8.2
2012-03-25,2012.2309,208.2,-415.6,-11.3,2.2,2.8,8.2
2012-03-26,2012.2336,213.1,-416.3,-13.7,2.9,3.9,9.9
2012-03-27,2012.2363,210.1,-417.1,-10.3,2.4,3.1,9.4
2012-03-28,2012.2391,211.2,-415.5,-8.0,2.0,2.5,7.8
2012-03-29,2012.2418,209.7,-418.0,-12.2,2.6,3.4,9.0
2012-03-30,2012.2445,213.7,-417.7,-14.8,2.2,2.7,8.2
2012-03-31,2012.2473,212.9,-414.5,-9.2,2.2,3.0,7.7
2012-04-01,2012.25,214.0,-419.8,-4.2,2.4,3.1,8.1
2012-04-02,2012.2527,212.9,-416.5,-9.9,1.9,2.4,7.2
2012-04-03,2012.2555,209.5,-416.2,-0.6,2.2,2.8,8.4
2012-04-04,2012.2582,209.5,-417.6,-10.6,2.3,3.1,8.5
2012-04-05,2012.2609,211.7,-417.6,-6.0,2.0,2.5,7.9
2012-04-06,2012.2637,213.5,-416.7,-15.8,1.9,2.5,7.8
2012-04-07,2012.2664,210.8,-414.7,-19.5,2.4,3.2,9.2
2012-04-08,2012.2691,211.0,-416.9,-10.1,2.1,2.7,7.9
2012-04-09,2012.2719,211.5,-417.0,-10.8,2.3,2.8,8.1
2012-04-10,2012.2746,211.0,-418.7,-17.5,2.6,3.4,9.1
2012-04-11,2012.2773,211.4,-417.6,-19.1,2.2,2.7,8.0
2012-04-12,2012.2801,210.1,-418.3,-8.8,2.3,3.1,8.8
2012-04-13,2012.2828,209.4,-416.0,-5.2,2.1,2.7,8.3
2012-04-14,2012.2855,210.7,-414.2,0.5,2.6,3.3,9.4
2012-04-15,2012.2883,210.4,-418.2,-3.5,2.4,3.0,9.2
2012-04-16,2012.291,212.0,-413.4,-12.6,2.6,3.3,9.2
2012-04-17,2012.2937,210.5,-414.1,-0.6,2.3,3.1,9.0
2012-04-18,2012.2964,212.5,-411.8,-5.9,2.2,2.7,8.2
2012-04-19,2012.2992,213.7,-412.5,-5.6,2.5,3.2,9.7
2012-04-20,2012.3019,211.9,-412.3,-9.4,2.3,3.0,8.8
2012-04-21,2012.3046,208.3,-412.7,-14.4,2.5,3.2,9.3
2012-04-22,2012.3074,210.3,-413.1,-8.0,2.5,3.1,8.8
2012-04-23,2012.3101,208.6,-407.7,1.6,2.4,3.3,9.2
2012-04-24,2012.3128,210.0,-412.0,-1.5,2.3,2.8,9.2
2012-04-25,2012.3156,210.3,-413.3,-8.2,2.6,3.2,9.0
2012-04-26,2012.3183,210.0,-410.0,0.1,2.3,3.0,8.4
2012-04-27,2012.321,210.2,-411.2,3.9,2.7,3.5,9.4
2012-04-28,2012.3238,210.9,-407.8,-4.6,2.3,2.9,8.5
2012-04-29,2012.3265,211.9,-412.8,-10.1,2.6,3.4,9.9
2012-04-30,2012.3292,212.2,-411.0,3.9,2.2,2.8,8.3
2012-05-01,2012.332,209.7,-412.9,-8.7,2.3,2.8,8.4
2012-05-02,2012.3347,207.6,-408.7,7.9,2.9,3.7,9.5
2012-05-03,2012.3374,209.5,-409.1,3.9,2.1,2.6,7.9
2012-05-04,2012.3402,210.7,-412.6,-3.4,2.2,2.9,7.9
2012-05-05,2012.3429,210.4,-413.4,-0.3,2.4,3.2,8.3
2012-05-06,2012.3456,210.7,-410.6,-3.1,2.2,2.9,7.5
2012-05-07,2012.3484,210.0,-409.3,-3.4,2.3,3.0,9.0
2012-05-08,2012.3511,206.8,-408.2,-9.7,2.4,3.1,9.0
2012-05-09,2012.3538,208.4,-409.7,-13.2,2.1,2.7,7.6
2012-05-10,2012.3566,209.7,-409.2,-10.8,2.4,3.3,8.6
2012-05-11,2012.3593,211.3,-411.7,3.3,2.3,3.0,8.4
2012-05-12,2012.362,208.3,-412.8,-7.2,2.2,2.6,8.3
2012-05-13,2012.3648,211.0,-407.2,2.6,2.3,2.8,8.7
2012-05-14,2012.3675,209.2,-410.5,-13.9,2.4,2.8,8.3
2012-05-15,2012.3702,208.2,-409.9,-3.7,2.8,3.5,9.7
2012-05-16,2012.373,210.1,-408.1,-7.6,2.3,2.8,8.5
2012-05-17,2012.3757,208.0,-409.1,1.5,2.7,3.3,9.5
2012-05-18,2012.3784,209.8,-407.8,1.6,2.4,3.3,8.3
2012-05-19,2012.3811,207.6,-409.6,-1.4,2.2,2.7,8.1
2012-05-20,2012.3839,205.7,-408.6,-9.6,2.4,3.1,8.6
2012-05-21,2012.3866,206.5,-407.1,-1.6,2.7,3.6,9.2
2012-05-22,2012.3893,208.8,-409.4,5.5,2.6,3.1,10.1
2012-05-23,2012.3921,206.6,-406.6,-7.9,2.5,3.4,8.9
2012-05-24,2012.3948,206.2,-407.4,-5.2,2.1,2.6,7.7
2012-05-25,2012.3975,205.4,-408.6,-17.4,2.5,3.0,9.7
2012-05-26,2012.4003,205.0,-408.5,-2.1,2.4,2.9,9.2
2012-05-27,2012.403,206.1,-406.9,-10.6,2.8,3.6,10.6
2012-05-28,2012.4057,204.6,-404.5,-7.2,2.6,3.1,10.4
2012-05-29,2012.4085,204.0,-408.1,-1.8,2.6,3.3,9.8
2012-05-30,2012.4112,206.5,-407.5,-8.1,2.0,2.5,7.1
2012-05-31,2012.4139,204.7,-408.9,-13.4,2.1,2.6,7.5
2012-06-01,2012.4167,206.9,-406.9,-8.1,1.9,2.3,7.2
2012-06-02,2012.4194,206.0,-409.5,-9.8,2.1,2.5,7.8
2012-06-03,2012.4221,206.0,-405.1,-5.5,2.4,3.0,9.1
2012-06-04,2012.4249,205.8,-408.2,-11.4,2.4,3.0,9.2
2012-06-05,2012.4276,205.7,-409.2,-6.6,2.4,3.2,8.9
2012-06-06,2012.4303,204.8,-405.0,0.6,2.4,3.0,9.1
2012-06-07,2012.4331,207.9,-409.7,-10.0,2.3,2.9,8.4
2012-06-08,2012.4358,204.1,-404.7,-13.1,2.4,2.8,9.4
