YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2011-08-03,2011.5877,234.9,-398.1,-14.0,2.0,2.3,7.8
2011-08-04,2011.5904,235.5,-396.2,-12.4,1.9,2.2,7.1
2011-08-05,2011.5932,235.3,-398.1,-13.4,2.1,2.6,7.8
2011-08-06,2011.5959,236.7,-397.3,-6.5,1.8,2.2,6.9
2011-08-07,2011.5986,235.8,-396.5,-10.7,2.1,2.9,7.7
2011-08-08,2011.6014,234.5,-396.2,-10.9,2.2,2.8,8.1
2011-08-09,2011.6041,234.1,-396.7,-8.7,2.1,2.3,8.1
2011-08-10,2011.6068,231.4,-395.1,-14.8,2.4,2.9,9.7
2011-08-11,2011.6096,234.9,-395.6,-17.3,2.2,2.5,8.5
2011-08-12,2011.6123,234.5,-395.4,-15.2,2.4,3.1,9.0
2011-08-13,2011.6151,234.5,-397.4,-19.6,2.2,2.7,8.6
2011-08-14,2011.6178,232.1,-391.9,-11.9,4.6,7.0,16.3
2011-08-15,2011.6205,233.9,-394.9,-15.2,2.1,2.6,8.1
2011-08-16,2011.6233,234.1,-396.8,-14.9,2.3,2.9,8.6
2011-08-17,2011.626,234.5,-397.7,-14.6,2.2,2.6,8.5
2011-08-18,2011.6288,236.1,-396.9,-22.6,2.2,2.8,8.2
2011-08-19,2011.6315,235.1,-397.9,-25.6,2.1,2.6,8.1
2011-08-20,2011.6342,234.7,-395.0,-16.9,1.9,2.2,6.9
2011-08-21,2011.637,234.1,-397.6,-19.6,2.0,2.3,7.6
2011-08-22,2011.6397,235.9,-396.5,-17.2,1.9,2.2,7.2
2011-08-23,2011.6425,235.7,-394.7,-16.1,2.4,3.0,8.9
2011-08-24,2011.6452,233.1,-395.6,-15.0,2.4,3.0,8.8
2011-08-25,2011.6479,233.6,-395.4,-23.8,1.8,2.1,6.9
2011-08-26,2011.6507,234.6,-395.0,-18.1,2.2,2.8,8.5
2011-08-27,2011.6534,234.6,-393.2,-15.3,2.1,2.5,8.3
2011-08-28,2011.6562,232.8,-396.0,-11.5,2.8,3.3,10.2
2011-08-29,2011.6589,234.6,-397.0,-19.9,2.5,3.1,9.5
2011-08-30,2011.6616,232.8,-397.1,-10.3,2.5,2.8,9.9
2011-08-31,2011.6644,235.5,-395.3,-14.7,2.7,3.5,10.5
2011-09-01,2011.6671,234.9,-393.0,-9.8,2.2,2.7,9.55
2011-09-02,2011.6699,233.0,-396.8,-4.9,2.4,2.9,8.6
2011-09-03,2011.6726,234.1,-392.3,-17.9,2.6,3.3,10.4
2011-09-04,2011.6753,235.1,-392.7,-13.8,2.0,2.4,7.7
2011-09-05,2011.6781,232.8,-395.0,-14.8,1.9,2.1,7.5
2011-09-06,2011.6808,234.6,-395.6,-16.5,2.2,2.5,8.4
2011-09-07,2011.6836,233.8,-394.3,-19.1,2.1,2.4,7.6
2011-09-08,2011.6863,235.6,-394.6,-13.7,2.0,2.4,7.8
2011-09-09,2011.689,234.6,-394.6,-16.0,1.9,2.3,7.3
2011-09-10,2011.6918,233.8,-396.3,-20.4,2.2,2.6,8.3
2011-09-11,2011.6945,235.8,-395.1,-17.1,2.1,2.5,8.1
2011-09-12,2011.6973,235.6,-395.4,-16.7,2.5,3.0,9.9
2011-09-13,2011.7,234.7,-396.1,-15.1,2.1,2.5,8.0
2011-09-14,2011.7027,236.0,-394.8,-21.9,2.2,2.8,8.2
2011-09-15,2011.7055,233.3,-395.7,-17.3,1.9,2.2,7.2
2011-09-16,2011.7082,235.4,-394.2,-17.4,2.0,2.4,7.6
2011-09-17,2011.711,235.5,-396.2,-22.4,2.0,2.4,7.8
2011-09-18,2011.7137,236.8,-392.2,-10.0,2.4,3.0,8.8
2011-09-19,2011.7164,234.6,-393.5,-20.6,2.3,3.0,8.6
2011-09-20,2011.7192,233.0,-394.7,-19.7,2.7,3.3,10.3
2011-09-21,2011.7219,233.9,-393.5,-14.5,2.2,2.7,7.8
2011-09-22,2011.7247,234.0,-392.3,-16.5,2.0,2.4,7.4
2011-09-23,2011.7274,234.7,-393.0,-16.5,2.2,2.7,8.2
2011-09-24,2011.7301,235.3,-393.1,-20.1,2.0,2.4,7.4
2011-09-25,2011.7329,234.7,-392.8,-22.8,2.1,2.7,7.9
2011-09-26,2011.7356,232.6,-392.3,-19.7,2.0,2.4,7.4
2011-09-27,2011.7384,232.9,-393.5,-18.6,1.9,2.2,7.0
2011-09-28,2011.7411,234.8,-391.3,-16.8,2.4,3.0,8.7
2011-09-29,2011.7438,236.7,-392.4,-21.2,2.0,2.4,7.6
2011-09-30,2011.7466,235.7,-392.2,-19.1,1.9,2.2,7.0
2011-10-01,2011.7493,236.0,-391.2,-17.4,2.0,2.5,7.7
2011-10-02,2011.7521,235.3,-392.3,-19.4,2.0,2.4,7.8
2011-10-03,2011.7548,233.6,-392.5,-19.2,1.7,2.1,6.3
2011-10-04,2011.7575,231.6,-392.1,-22.0,1.8,2.1,6.6
2011-10-05,2011.7603,233.8,-391.8,-22.0,1.9,2.4,7.3
2011-10-06,2011.763,234.2,-389.9,-18.2,2.2,2.8,7.9
2011-10-07,2011.7658,232.2,-390.4,-17.9,2.0,2.4,7.8
2011-10-08,2011.7685,233.5,-391.3,-25.8,1.8,2.1,6.9
2011-10-09,2011.7712,232.7,-393.3,-22.2,1.9,2.3,7.2
2011-10-10,2011.774,233.6,-393.3,-22.05,2.0,2.4,7.15
2011-10-11,2011.7767,233.7,-393.9,-21.9,2.0,2.5,7.1
2011-10-12,2011.7795,233.8,-393.7,-17.1,2.2,2.7,8.2
2011-10-13,2011.7822,232.8,-391.2,-24.1,1.9,2.3,7.3
2011-10-14,2011.7849,232.9,-390.9,-21.8,2.2,2.8,7.9
2011-10-15,2011.7877,232.9,-391.4,-22.8,2.1,2.5,7.9
2011-10-16,2011.7904,232.6,-392.8,-22.9,1.8,2.1,7.1
2011-10-17,2011.7932,232.0,-389.2,-18.1,2.1,2.5,7.7
2011-10-18,2011.7959,231.4,-391.5,-21.1,2.1,2.5,7.5
2011-10-19,2011.7986,231.1,-392.1,-18.2,2.0,2.3,7.4
2011-10-20,2011.8014,231.5,-392.7,-21.5,1.7,2.1,6.5
2011-10-21,2011.8041,231.4,-392.6,-27.7,2.1,2.7,7.7
2011-10-22,2011.8068,230.9,-389.7,-21.1,1.9,2.3,7.1
2011-10-23,2011.8096,231.7,-391.6,-23.8,2.2,2.6,7.9
2011-10-24,2011.8123,232.4,-393.1,-26.1,1.9,2.4,6.9
2011-10-25,2011.8151,229.9,-391.6,-25.3,2.0,2.4,7.1
2011-10-26,2011.8178,231.8,-391.5,-24.4,2.1,2.5,7.4
2011-10-27,2011.8205,231.3,-391.7,-20.8,2.2,2.7,8.0
2011-10-28,2011.8233,232.0,-390.9,-22.0,2.1,2.5,7.4
2011-10-29,2011.826,232.8,-391.6,-14.0,2.0,2.7,7.4
2011-10-30,2011.8288,230.5,-389.9,-23.7,2.0,2.6,7.3
2011-10-31,2011.8315,231.4,-391.8,-22.5,2.0,2.5,7.1
2011-11-01,2011.8342,232.8,-391.0,-18.2,2.1,2.6,7.4
2011-11-02,2011.837,230.6,-390.4,-18.2,2.1,2.5,7.5
2011-11-03,2011.8397,231.8,-390.5,-19.9,1.7,2.0,6.4
2011-11-04,2011.8425,232.4,-390.5,-16.7,1.8,2.1,6.6
2011-11-05,2011.8452,230.1,-390.2,-19.8,1.7,2.0,6.3
2011-11-06,2011.8479,231.3,-390.6,-19.2,2.2,2.7,7.7
2011-11-07,2011.8507,231.7,-388.7,-17.7,1.8,2.1,7.0
2011-11-08,2011.8534,232.2,-389.2,-17.3,1.9,2.4,7.0
2011-11-09,2011.8562,232.3,-388.9,-13.6,1.9,2.4,6.6
2011-11-10,2011.8589,232.6,-387.7,-14.1,1.7,2.0,6.1
2011-11-11,2011.8616,230.6,-388.1,-16.0,1.7,2.0,6.2
2011-11-12,2011.8644,231.1,-387.0,-14.4,1.7,2.1,6.3
2011-11-13,2011.8671,231.2,-387.4,-15.2,1.8,2.2,6.7
2011-11-14,2011.8699,231.2,-385.9,-16.9,1.9,2.3,6.8
2011-11-15,2011.8726,231.3,-386.2,-13.3,1.8,2.1,6.3
2011-11-16,2011.8753,232.3,-389.2,-10.1,1.9,2.3,7.0
2011-11-17,2011.8781,230.3,-389.7,-16.2,1.9,2.2,6.5
2011-11-18,2011.8808,233.2,-385.5,-16.7,2.1,2.7,7.7
2011-11-19,2011.8836,231.3,-386.5,-12.9,1.8,2.2,6.5
2011-11-20,2011.8863,229.8,-386.9,-19.4,1.8,2.1,6.5
2011-11-21,2011.889,230.9,-387.5,-17.4,1.8,2.1,6.4
2011-11-22,2011.8918,231.7,-386.5,-18.9,1.8,2.2,6.4
2011-11-23,2011.8945,231.0,-387.4,-17.2,1.9,2.3,6.6
2011-11-24,2011.8973,231.1,-387.1,-17.1,1.7,2.0,6.1
2011-11-25,2011.9,231.0,-385.6,-12.3,1.6,1.9,5.8
2011-11-26,2011.9027,229.8,-387.2,-12.8,1.6,1.9,6.0
2011-11-27,2011.9055,229.8,-386.7,-13.3,1.6,2.0,6.1
2011-11-28,2011.9082,230.5,-385.9,-9.1,1.7,2.0,6.1
2011-11-29,2011.911,230.4,-385.9,-9.8,1.9,2.3,6.6
2011-11-30,2011.9137,231.6,-384.9,-11.2,1.7,2.1,6.3
2011-12-01,2011.9164,230.2,-385.7,-17.2,1.8,2.2,6.5
2011-12-02,2011.9192,228.7,-385.8,-11.9,1.6,1.9,6.3
2011-12-03,2011.9219,229.8,-383.2,-12.7,1.8,2.1,6.6
2011-12-04,2011.9247,228.4,-385.7,-9.2,1.8,2.1,6.8
2011-12-05,2011.9274,230.8,-383.6,-10.6,1.7,2.1,6.3
2011-12-06,2011.9301,229.9,-384.1,-11.5,1.9,2.2,6.6
2011-12-07,2011.9329,229.5,-385.5,-11.2,1.7,2.0,6.4
2011-12-08,2011.9356,229.6,-382.5,-11.4,1.9,2.3,6.8
2011-12-09,2011.9384,228.9,-384.0,-14.8,1.9,2.3,6.6
2011-12-10,2011.9411,228.8,-383.1,-11.4,2.0,2.3,7.0
2011-12-11,2011.9438,227.7,-385.3,-11.3,1.9,2.2,6.7
2011-12-12,2011.9466,227.9,-382.9,-11.7,1.7,1.9,6.1
2011-12-13,2011.9493,229.3,-382.6,-9.9,1.8,2.0,6.2
2011-12-14,2011.9521,228.4,-382.9,-10.2,1.6,1.9,5.9
2011-12-15,2011.9548,228.3,-384.3,-14.4,2.0,2.3,6.5
2011-12-16,2011.9575,227.4,-383.8,-8.5,1.8,1.9,5.8
2011-12-17,2011.9603,228.5,-383.7,-13.1,1.7,1.9,6.1
2011-12-18,2011.963,227.3,-383.6,-13.4,1.8,2.0,6.6
2011-12-19,2011.9658,228.7,-383.8,-11.8,1.9,2.1,6.4
2011-12-20,2011.9685,228.3,-384.0,-11.68,1.7,1.9,6.25
2011-12-21,2011.9712,228.2,-382.3,-11.55,1.9,2.2,6.1
2011-12-22,2011.974,228.9,-384.3,-11.42,1.6,1.9,5.95
2011-12-23,2011.9767,228.7,-382.5,-11.3,1.6,1.9,5.8
2011-12-24,2011.9795,227.0,-384.4,-7.8,1.7,2.0,6.0
2011-12-25,2011.9822,228.4,-383.2,-6.0,1.8,2.1,6.0
2011-12-26,2011.9849,227.2,-382.1,-9.3,1.7,2.0,5.9
2011-12-27,2011.9877,226.6,-383.2,-5.3,1.8,2.0,6.2
2011-12-28,2011.9904,227.1,-382.4,-7.1,1.9,2.2,6.8
2011-12-29,2011.9932,227.0,-382.4,-7.2,1.6,1.9,6.0
2011-12-30,2011.9959,228.2,-383.1,-9.3,1.7,2.0,5.9
2011-12-31,2011.9986,228.8,-381.8,-5.9,1.7,2.0,5.9
2012-01-01,2012.0014,227.6,-381.9,-6.4,1.7,2.0,5.9
2012-01-02,2012.0041,227.8,-379.4,-6.8,1.9,2.2,6.7
2012-01-03,2012.0068,226.1,-382.1,-6.4,1.9,2.2,6.7
2012-01-04,2012.0096,225.4,-379.5,-8.3,1.9,2.3,6.6
2012-01-05,2012.0123,227.0,-379.2,-11.0,1.8,2.1,6.2
2012-01-06,2012.015,228.8,-381.3,-5.4,1.8,2.1,6.4
2012-01-07,2012.0178,226.8,-380.5,-10.7,1.7,2.0,6.2
2012-01-08,2012.0205,226.6,-381.4,-9.8,1.8,2.2,6.3
2012-01-09,2012.0232,227.6,-379.6,-12.0,1.8,2.2,6.5
2012-01-10,2012.026,226.9,-380.9,-5.9,1.8,2.1,6.6
2012-01-11,2012.0287,230.0,-377.6,-3.6,2.0,2.3,7.0
2012-01-12,2012.0314,230.1,-379.2,-0.3,1.8,2.1,6.5
2012-01-13,2012.0342,228.3,-378.8,-2.1,1.9,2.4,7.0
2012-01-14,2012.0369,228.1,-380.1,-6.5,1.8,2.1,6.3
2012-01-15,2012.0396,227.6,-379.1,-5.5,1.7,2.0,6.2
2012-01-16,2012.0423,229.7,-380.3,-2.1,1.7,2.0,6.0
2012-01-17,2012.0451,227.5,-377.6,-2.07,1.7,2.1,6.03
2012-01-18,2012.0478,227.0,-375.2,-2.03,1.8,2.2,6.07
2012-01-19,2012.0505,229.1,-377.6,-2.0,1.7,2.1,6.1
2012-01-20,2012.0533,228.2,-378.7,1.4,2.2,2.8,7.8
2012-01-21,2012.056,229.1,-378.5,-5.0,1.8,2.1,6.5
2012-01-22,2012.0587,228.4,-377.1,-2.8,1.7,2.1,6.2
2012-01-23,2012.0615,227.5,-375.6,1.5,2.0,2.4,7.0
2012-01-24,2012.0642,226.1,-376.6,-7.1,1.7,2.1,6.1
2012-01-25,2012.0669,227.1,-377.6,-3.8,1.7,2.1,6.0
2012-01-26,2012.0697,227.4,-378.4,-0.5,1.7,2.1,6.1
2012-01-27,2012.0724,227.1,-376.4,2.8,1.9,2.3,6.9
2012-01-28,2012.0751,227.5,-375.6,-0.7,1.7,2.2,6.2
2012-01-29,2012.0779,229.4,-378.7,4.0,1.7,2.1,6.5
2012-01-30,2012.0806,227.9,-375.7,-2.8,1.7,2.1,6.1
2012-01-31,2012.0833,228.0,-376.7,-1.1,1.8,2.4,6.6
2012-02-01,2012.0861,228.0,-376.5,-0.2,1.9,2.4,6.5
2012-02-02,2012.0888,227.5,-375.6,1.4,1.9,2.5,6.7
2012-02-03,2012.0915,224.8,-373.9,4.3,2.1,2.8,7.1
2012-02-04,2012.0943,226.2,-373.5,3.3,1.9,2.4,6.7
2012-02-05,2012.097,226.2,-374.6,8.2,1.8,2.2,6.6
2012-02-06,2012.0997,223.8,-371.5,-0.4,1.9,2.3,6.8
2012-02-07,2012.1025,227.6,-376.9,0.4,2.0,2.5,6.8
2012-02-08,2012.1052,227.6,-374.0,3.4,2.0,2.4,7.1
2012-02-09,2012.1079,227.5,-373.6,3.0,2.0,2.5,6.95
2012-02-10,2012.1107,227.7,-376.0,2.6,1.8,2.2,6.8
2012-02-11,2012.1134,226.6,-375.8,-1.0,1.8,2.4,6.5
2012-02-12,2012.1161,225.4,-377.0,3.1,1.9,2.4,6.7
2012-02-13,2012.1189,224.2,-374.6,-0.8,2.3,2.8,7.6
2012-02-14,2012.1216,225.7,-376.5,-4.1,1.8,2.3,6.7
2012-02-15,2012.1243,228.4,-376.2,-5.4,2.0,2.5,7.2
2012-02-16,2012.127,224.9,-376.8,1.6,1.7,2.0,6.3
2012-02-17,2012.1298,228.5,-374.7,1.8,1.9,2.4,7.0
2012-02-18,2012.1325,225.1,-374.6,-1.7,1.9,2.4,6.7
2012-02-19,2012.1352,224.2,-373.7,-4.5,1.8,2.1,6.6
2012-02-20,2012.138,224.6,-374.1,-1.6,1.7,2.2,6.3
2012-02-21,2012.1407,224.1,-374.0,-5.1,2.1,2.5,7.05
2012-02-22,2012.1434,225.0,-375.5,-8.6,2.1,2.6,7.8
2012-02-23,2012.1462,225.9,-373.5,-2.2,2.4,3.0,8.2
2012-02-24,2012.1489,224.9,-376.8,1.7,1.9,2.4,7.1
2012-02-25,2012.1516,227.5,-375.5,3.1,2.4,3.2,8.8
2012-02-26,2012.1544,225.4,-375.0,-2.5,2.3,2.9,7.8
2012-02-27,2012.1571,226.9,-375.6,1.5,2.2,3.0,7.5
2012-02-28,2012.1598,226.9,-376.4,0.2,2.0,2.5,6.9
2012-02-29,2012.1626,226.0,-376.2,0.3,2.0,2.7,7.1
2012-03-01,2012.1653,227.9,-377.9,-5.3,2.2,3.0,7.9
2012-03-02,2012.168,228.2,-377.5,-1.6,1.9,2.4,7.0
2012-03-03,2012.1708,227.3,-376.4,-4.9,1.9,2.5,6.8
2012-03-04,2012.1735,226.8,-376.4,0.5,2.0,2.5,6.9
2012-03-05,2012.1762,228.2,-376.4,-8.0,1.6,2.1,6.1
2012-03-06,2012.179,229.4,-380.6,-10.4,1.3,1.6,4.0
2012-03-07,2012.1817,230.3,-378.1,0.7,1.9,2.3,6.9
2012-03-08,2012.1844,232.8,-378.0,-0.8,2.2,2.9,8.0
2012-03-09,2012.1872,229.0,-375.9,-0.2,2.0,2.6,7.3
2012-03-10,2012.1899,230.9,-377.0,-1.6,2.1,2.7,7.5
2012-03-11,2012.1926,229.1,-377.4,-4.15,1.9,2.5,7.25
2012-03-12,2012.1954,230.4,-378.1,-6.7,1.9,2.4,7.0
2012-03-13,2012.1981,228.5,-379.5,-6.8,1.9,2.4,6.9
2012-03-14,2012.2008,230.0,-377.5,-6.2,2.0,2.6,7.4
2012-03-15,2012.2036,231.7,-380.0,-5.1,2.2,3.1,7.9
2012-03-16,2012.2063,225.8,-375.9,-7.1,2.8,3.3,8.6
2012-03-17,2012.209,229.5,-376.9,-10.9,2.1,2.5,6.8
2012-03-18,2012.2117,228.9,-376.8,-7.6,1.8,2.3,6.6
2012-03-19,2012.2145,227.7,-374.3,-7.6,2.2,2.9,7.6
2012-03-20,2012.2172,227.3,-375.7,-8.8,2.6,3.1,8.0
2012-03-21,2012.2199,226.6,-373.4,-9.2,2.0,2.7,7.1
2012-03-22,2012.2227,228.6,-374.0,-9.8,2.0,2.6,7.2
2012-03-23,2012.2254,227.8,-375.9,-10.9,1.9,2.4,7.0
2012-03-24,2012.2281,226.5,-376.5,-13.7,2.5,3.3,8.2
2012-03-25,2012.2309,225.0,-374.1,-7.1,1.9,2.5,7.1
2012-03-26,2012.2336,227.3,-374.0,-5.7,2.5,3.2,8.3
2012-03-27,2012.2363,227.7,-373.8,-7.9,2.2,2.7,8.4
2012-03-28,2012.2391,226.3,-372.3,-9.8,2.1,2.8,7.6
2012-03-29,2012.2418,226.2,-378.5,-8.2,2.1,2.7,8.0
2012-03-30,2012.2445,227.0,-376.2,-10.8,2.0,2.7,7.3
2012-03-31,2012.2473,229.2,-375.5,-7.4,2.0,2.6,7.4
2012-04-01,2012.25,228.6,-377.2,-6.9,1.9,2.5,7.0
2012-04-02,2012.2527,228.0,-375.8,-3.2,2.0,2.6,7.3
2012-04-03,2012.2555,225.8,-372.7,-0.3,2.6,3.4,8.8
2012-04-04,2012.2582,225.3,-377.0,-6.3,2.1,2.8,8.0
2012-04-05,2012.2609,227.1,-376.7,-12.3,2.1,2.9,8.0
2012-04-06,2012.2637,228.0,-379.1,-15.0,1.9,2.8,7.1
2012-04-07,2012.2664,226.7,-376.1,-16.2,2.2,2.9,7.9
2012-04-08,2012.2691,226.8,-375.8,-16.6,2.3,3.1,7.7
2012-04-09,2012.2719,225.9,-379.0,-16.0,2.5,3.3,8.6
2012-04-10,2012.2746,226.7,-377.1,-15.8,1.9,2.6,7.3
2012-04-11,2012.2773,224.7,-377.6,-8.7,2.5,3.3,8.3
2012-04-12,2012.2801,224.9,-375.1,-11.8,2.2,2.8,8.3
2012-04-13,2012.2828,225.6,-373.8,-10.8,2.2,2.8,8.3
2012-04-14,2012.2855,226.1,-371.1,-2.3,2.7,3.5,9.9
2012-04-15,2012.2883,226.1,-374.2,-1.4,2.2,2.9,7.9
2012-04-16,2012.291,224.9,-375.8,-3.5,2.4,3.4,9.1
2012-04-17,2012.2937,225.2,-373.6,0.3,2.6,3.5,8.7
2012-04-18,2012.2964,225.6,-372.9,-6.8,2.3,2.9,8.0
2012-04-19,2012.2992,227.0,-370.6,-10.4,2.1,2.7,7.6
2012-04-20,2012.3019,226.0,-372.3,-5.2,2.0,2.6,7.5
2012-04-21,2012.3046,224.0,-372.8,-6.5,2.3,2.9,8.3
2012-04-22,2012.3074,224.9,-372.9,-2.0,2.2,2.8,8.1
2012-04-23,2012.3101,224.8,-369.6,-8.6,2.6,3.6,8.7
2012-04-24,2012.3128,223.0,-370.6,-0.1,2.2,2.7,7.7
2012-04-25,2012.3156,224.5,-371.6,-6.0,2.3,2.7,7.9
2012-04-26,2012.3183,225.4,-371.7,-5.6,2.1,2.6,7.4
2012-04-27,2012.321,224.8,-369.4,1.1,2.7,3.4,8.7
2012-04-28,2012.3238,227.0,-368.7,-1.3,2.5,3.3,8.4
2012-04-29,2012.3265,225.6,-369.7,-9.1,2.5,3.3,8.7
2012-04-30,2012.3292,224.3,-370.7,-6.4,2.4,3.1,8.0
2012-05-01,2012.332,224.3,-374.3,-5.2,2.1,2.4,7.4
2012-05-02,2012.3347,222.2,-369.5,-2.3,2.0,2.5,7.5
2012-05-03,2012.3374,224.9,-370.1,-1.9,3.1,3.7,9.3
2012-05-04,2012.3402,225.1,-372.2,-4.5,2.3,3.0,8.5
2012-05-05,2012.3429,225.7,-371.7,4.6,2.1,2.9,7.6
2012-05-06,2012.3456,225.3,-373.2,-0.6,2.1,2.9,7.3
2012-05-07,2012.3484,223.9,-371.0,-2.1,2.0,2.6,7.4
2012-05-08,2012.3511,224.6,-370.4,0.1,2.4,3.2,8.3
2012-05-09,2012.3538,222.6,-371.8,-4.2,2.7,3.4,9.1
2012-05-10,2012.3566,225.0,-371.9,-5.4,2.3,3.2,8.3
2012-05-11,2012.3593,226.4,-370.9,-0.3,2.1,2.7,7.8
2012-05-12,2012.362,223.4,-370.5,-3.6,2.1,2.7,7.9
2012-05-13,2012.3648,224.7,-366.1,0.9,2.4,2.9,8.6
2012-05-14,2012.3675,223.4,-367.5,-4.6,2.0,2.5,7.5
2012-05-15,2012.3702,224.4,-371.5,-4.4,2.2,2.6,8.4
2012-05-16,2012.373,223.9,-368.6,-0.5,2.2,2.7,7.9
2012-05-17,2012.3757,221.8,-369.6,-0.4,2.2,2.7,7.8
2012-05-18,2012.3784,224.4,-368.9,-0.1,2.3,3.2,7.6
2012-05-19,2012.3811,221.7,-368.5,-8.4,2.6,3.4,8.7
2012-05-20,2012.3839,221.3,-369.2,-1.6,2.1,2.7,7.4
2012-05-21,2012.3866,220.8,-366.4,-2.05,2.5,3.4,7.6
2012-05-22,2012.3893,223.0,-369.4,-2.5,2.1,2.5,7.8
2012-05-23,2012.3921,224.3,-369.2,-0.5,2.0,2.6,8.0
2012-05-24,2012.3948,221.9,-369.5,0.1,2.3,3.2,8.2
2012-05-25,2012.3975,223.5,-370.8,1.4,2.3,2.9,8.6
2012-05-26,2012.4003,220.8,-370.9,-0.7,3.3,4.1,11.5
2012-05-27,2012.403,222.6,-370.6,-4.2,2.1,2.7,8.2
2012-05-28,2012.4057,221.7,-367.8,-2.8,2.4,2.9,9.0
2012-05-29,2012.4085,222.5,-367.8,2.8,2.2,2.6,8.3
2012-05-30,2012.4112,222.0,-368.5,-3.9,1.8,2.1,6.6
2012-05-31,2012.4139,220.3,-370.7,-6.0,1.8,2.1,6.9
2012-06-01,2012.4167,220.4,-369.7,-2.4,2.5,3.0,8.3
2012-06-02,2012.4194,219.3,-368.7,-8.9,2.5,3.1,8.3
2012-06-03,2012.4221,220.3,-368.8,-9.9,2.2,2.8,8.8
2012-06-04,2012.4249,222.6,-368.8,-5.9,2.3,2.8,8.7
2012-06-05,2012.4276,222.3,-372.1,-6.1,2.0,2.5,7.5
2012-06-06,2012.4303,220.4,-367.9,2.6,2.1,2.6,8.1
2012-06-07,2012.4331,223.1,-371.5,-4.3,1.9,2.3,7.2
2012-06-08,2012.4358,221.4,-369.0,-8.7,2.2,2.8,8.1
2012-06-09,2012.4385,222.3,-369.0,-1.9,2.2,2.9,8.2
2012-06-10,2012.4413,221.7,-368.2,-0.7,2.2,2.8,8.4
2012-06-11,2012.444,220.6,-370.5,-3.5,2.2,2.7,8.4
2012-06-12,2012.4467,219.7,-370.9,-3.3,2.5,3.1,9.4
2012-06-13,2012.4495,221.5,-368.7,-1.0,1.9,2.4,7.0
2012-06-14,2012.4522,220.4,-369.1,5.1,2.4,2.8,9.3
2012-06-15,2012.4549,220.7,-367.0,-2.4,1.8,2.1,7.0
2012-06-16,2012.4577,222.2,-368.2,-1.9,1.9,2.2,7.0
2012-06-17,2012.4604,219.9,-368.6,-5.1,2.5,3.3,9.0
2012-06-18,2012.4631,220.7,-370.5,4.9,2.4,3.0,8.7
2012-06-19,2012.4658,219.8,-371.2,-4.1,2.3,2.9,8.9
2012-06-20,2012.4686,221.5,-371.4,2.5,1.9,2.4,7.2
2012-06-21,2012.4713,221.0,-370.6,-1.1,2.0,2.4,7.7
2012-06-22,2012.474,220.2,-368.2,-1.9,2.0,2.6,7.6
2012-06-23,2012.4768,219.5,-368.5,-2.2,1.9,2.3,7.0
2012-06-24,2012.4795,218.9,-367.8,-1.2,1.9,2.2,7.0
2012-06-25,2012.4822,219.0,-368.6,-2.9,1.7,2.1,6.6
2012-06-26,2012.485,220.0,-368.2,0.4,1.8,2.1,6.6
2012-06-27,2012.4877,219.0,-368.7,-3.0,1.8,2.1,6.8
2012-06-28,2012.4904,219.7,-368.3,-6.0,1.9,2.4,7.5
2012-06-29,2012.4932,218.7,-368.7,-7.5,2.1,2.9,8.2
2012-06-30,2012.4959,219.3,-366.3,-0.5,2.3,2.8,8.1
2012-07-01,2012.4986,219.2,-363.2,5.3,2.7,3.5,10.0
2012-07-02,2012.5014,219.7,-368.0,-8.2,2.0,2.5,7.8
2012-07-03,2012.5041,218.4,-368.8,-7.3,1.8,2.2,7.1
2012-07-04,2012.5068,220.9,-366.5,-6.2,2.5,3.1,8.9
2012-07-05,2012.5096,219.7,-367.5,-6.3,2.0,2.3,7.5
2012-07-06,2012.5123,219.7,-368.5,-7.6,2.0,2.4,7.5
2012-07-07,2012.515,221.4,-369.4,-8.8,2.1,2.8,7.7
2012-07-08,2012.5178,219.7,-367.7,-7.2,2.0,2.6,7.6
2012-07-09,2012.5205,220.0,-368.3,-8.5,2.2,3.1,8.6
2012-07-10,2012.5232,217.8,-366.9,-4.2,2.0,2.4,7.8
2012-07-11,2012.526,218.9,-366.4,-11.9,2.0,2.4,7.3
2012-07-12,2012.5287,218.7,-365.6,-5.0,2.1,2.5,8.0
2012-07-13,2012.5314,219.9,-367.7,-14.8,2.3,2.7,9.2
2012-07-14,2012.5342,219.5,-367.0,-5.6,2.0,2.4,7.8
2012-07-15,2012.5369,219.8,-366.7,-7.6,2.4,3.0,8.6
2012-07-16,2012.5396,215.6,-366.9,-8.0,1.8,2.1,6.8
2012-07-17,2012.5423,220.4,-366.3,-7.3,2.0,2.6,7.4
2012-07-18,2012.5451,220.0,-365.5,-8.3,2.2,2.7,8.3
2012-07-19,2012.5478,218.6,-366.7,-6.7,2.0,2.4,7.8
2012-07-20,2012.5505,218.7,-366.5,-9.9,2.1,2.7,7.5
2012-07-21,2012.5533,217.6,-365.3,-12.6,1.8,2.2,6.8
2012-07-22,2012.556,218.8,-366.2,-12.7,2.0,2.6,6.8
2012-07-23,2012.5587,218.9,-366.8,-12.8,1.8,2.2,6.8
2012-07-24,2012.5615,217.3,-365.2,-9.45,2.1,2.6,7.4
2012-07-25,2012.5642,218.9,-365.4,-6.1,2.1,2.6,8.0
2012-07-26,2012.5669,217.5,-366.3,-8.05,2.2,2.7,8.3
