YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2011-08-05,2011.5932,-8.6,-379.4,-4.0,2.2,2.4,7.1
2011-08-06,2011.5959,-8.7,-380.0,-2.7,2.3,2.5,7.4
2011-08-07,2011.5986,-7.9,-378.1,-1.4,2.3,2.4,7.4
2011-08-08,2011.6014,-6.8,-377.3,-0.4,2.3,2.4,7.3
2011-08-09,2011.6041,-7.7,-379.2,3.3,2.1,2.2,6.8
2011-08-10,2011.6068,-9.4,-377.2,-1.4,2.2,2.3,7.1
2011-08-11,2011.6096,-7.8,-379.9,-6.9,2.4,2.5,8.0
2011-08-12,2011.6123,-7.6,-377.2,-5.0,2.6,2.7,8.8
2011-08-13,2011.6151,-5.4,-378.3,-3.4,2.6,2.6,8.4
2011-08-14,2011.6178,-8.7,-375.9,2.4,4.9,7.8,15.0
2011-08-15,2011.6205,-8.0,-376.9,0.5,2.5,2.5,8.0
2011-08-16,2011.6233,-6.9,-377.5,1.2,2.6,2.6,8.8
2011-08-17,2011.626,-7.7,-379.0,-3.8,2.2,2.3,7.3
2011-08-18,2011.6288,-7.6,-379.6,-10.3,2.1,2.2,6.8
2011-08-19,2011.6315,-8.1,-378.2,-7.3,2.3,2.3,7.3
2011-08-20,2011.6342,-8.8,-377.8,-2.7,2.6,2.9,8.7
2011-08-21,2011.637,-7.3,-377.9,-4.85,2.4,2.5,8.55
2011-08-22,2011.6397,-6.6,-378.0,-7.0,2.5,2.6,8.4
2011-08-23,2011.6425,-7.8,-377.2,-8.0,2.4,2.4,7.7
2011-08-24,2011.6452,-7.1,-377.1,-3.6,2.0,2.0,6.5
2011-08-25,2011.6479,-9.0,-375.8,-4.7,2.0,2.0,6.3
2011-08-26,2011.6507,-7.4,-377.6,-0.2,2.0,2.1,6.4
2011-08-27,2011.6534,-6.4,-378.2,-1.4,2.1,2.1,6.6
2011-08-28,2011.6562,-7.8,-375.4,-3.1,2.0,2.0,6.4
2011-08-29,2011.6589,-6.4,-376.6,1.1,2.1,2.2,7.0
2011-08-30,2011.6616,-6.7,-378.3,-5.1,2.1,2.1,6.8
2011-08-31,2011.6644,-5.5,-377.0,-0.6,2.3,2.5,7.8
2011-09-01,2011.6671,-7.1,-375.6,0.7,2.2,2.2,7.2
2011-09-02,2011.6699,-6.1,-378.7,-1.9,2.3,2.3,7.5
2011-09-03,2011.6726,-6.5,-377.2,-6.3,2.1,2.1,6.9
2011-09-04,2011.6753,-7.4,-375.6,-7.5,2.2,2.3,7.3
2011-09-05,2011.6781,-8.4,-378.0,-6.2,1.9,2.0,6.2
2011-09-06,2011.6808,-5.8,-377.5,-10.8,2.2,2.3,7.4
2011-09-07,2011.6836,-6.7,-376.2,-6.8,2.1,2.2,6.8
2011-09-08,2011.6863,-7.1,-376.4,-8.3,2.1,2.1,6.8
2011-09-09,2011.689,-7.6,-375.9,-9.3,2.0,2.1,6.5
2011-09-10,2011.6918,-7.5,-378.0,-5.6,2.1,2.2,7.0
2011-09-11,2011.6945,-5.7,-377.3,-6.6,2.0,2.1,6.6
2011-09-12,2011.6973,-4.9,-377.6,-5.9,2.0,2.1,6.7
2011-09-13,2011.7,-6.7,-376.5,-5.3,1.5,1.5,4.2
2011-09-14,2011.7027,-6.9,-377.1,-4.9,2.1,2.3,6.8
2011-09-15,2011.7055,-5.9,-377.0,-7.0,1.9,2.0,5.9
2011-09-16,2011.7082,-6.7,-376.9,-6.2,1.9,2.0,6.1
2011-09-17,2011.711,-4.7,-375.9,-10.2,2.1,2.2,6.6
2011-09-18,2011.7137,-7.4,-375.1,-6.8,1.9,2.0,6.0
2011-09-19,2011.7164,-6.7,-375.8,-5.9,2.0,2.2,6.4
2011-09-20,2011.7192,-6.6,-374.3,-6.7,1.9,2.0,6.2
2011-09-21,2011.7219,-5.9,-375.3,-10.1,2.1,2.2,6.6
2011-09-22,2011.7247,-7.3,-374.7,-8.8,1.9,2.1,5.9
2011-09-23,2011.7274,-7.2,-375.5,-4.0,1.9,2.0,5.9
2011-09-24,2011.7301,-6.7,-375.4,-8.1,1.9,2.1,6.1
2011-09-25,2011.7329,-7.6,-374.1,-4.9,2.0,2.2,6.3
2011-09-26,2011.7356,-7.3,-372.4,-6.2,2.1,2.3,6.9
2011-09-27,2011.7384,-6.9,-374.4,-11.7,2.0,2.1,6.4
2011-09-28,2011.7411,-6.0,-375.0,-11.93,2.0,2.0,6.3
2011-09-29,2011.7438,-4.1,-375.1,-12.17,1.9,2.0,6.2
2011-09-30,2011.7466,-6.1,-374.2,-12.4,2.0,2.0,6.1
2011-10-01,2011.7493,-5.5,-374.2,-11.9,1.9,2.0,5.9
2011-10-02,2011.7521,-5.7,-373.6,-8.6,1.9,2.0,6.1
2011-10-03,2011.7548,-6.9,-373.3,-9.8,1.9,1.9,5.9
2011-10-04,2011.7575,-8.4,-375.1,-8.8,1.9,2.0,5.9
2011-10-05,2011.7603,-7.4,-374.9,-8.9,2.1,2.2,6.5
2011-10-06,2011.763,-7.8,-374.4,-6.7,1.9,1.9,6.0
2011-10-07,2011.7658,-7.6,-374.1,-5.5,1.8,1.9,5.8
2011-10-08,2011.7685,-7.0,-374.0,-5.0,1.9,2.0,6.2
2011-10-09,2011.7712,-6.9,-375.6,-7.4,2.0,2.0,6.3
2011-10-10,2011.774,-6.8,-374.2,-8.1,2.0,2.1,6.2
2011-10-11,2011.7767,-7.6,-375.2,-14.1,2.0,2.1,6.5
2011-10-12,2011.7795,-6.3,-374.9,-11.3,2.1,2.2,6.6
2011-10-13,,,,,,,
2011-10-14,,,,,,,
2011-10-15,,,,,,,
2011-10-16,2011.7904,-7.0,-374.1,-8.8,1.8,1.8,5.9
2011-10-17,2011.7932,-8.0,-373.6,-6.9,1.7,1.7,5.7
2011-10-18,2011.7959,-7.3,-373.8,-8.1,1.8,1.9,6.0
2011-10-19,2011.7986,-7.4,-375.0,-7.1,1.7,1.8,5.6
2011-10-20,2011.8014,-8.5,-375.4,-5.9,1.7,1.7,5.4
2011-10-21,2011.8041,-7.6,-374.8,-10.9,1.8,1.9,5.8
2011-10-22,2011.8068,-9.0,-374.4,-11.4,1.8,1.8,5.8
2011-10-23,2011.8096,-7.8,-373.3,-9.6,1.6,1.7,5.4
2011-10-24,2011.8123,-7.2,-374.7,-8.6,1.8,1.8,5.8
2011-10-25,2011.8151,-7.3,-373.2,-8.3,1.8,1.9,5.9
2011-10-26,2011.8178,-7.1,-373.7,-10.4,1.6,1.6,5.4
2011-10-27,2011.8205,-7.8,-373.7,-8.1,1.8,1.8,5.8
2011-10-28,2011.8233,-8.7,-372.8,-5.3,1.7,1.8,5.6
2011-10-29,2011.826,-7.2,-374.3,-2.4,2.0,2.2,6.6
2011-10-30,2011.8288,-7.3,-374.2,-7.6,1.4,1.5,4.5
2011-10-31,2011.8315,-7.6,-373.9,-10.5,1.6,1.8,5.1
2011-11-01,2011.8342,-7.2,-373.1,-6.1,1.4,1.4,4.5
2011-11-02,2011.837,-6.9,-372.9,-3.0,1.5,1.6,4.6
2011-11-03,2011.8397,-7.3,-371.7,-7.7,1.7,1.9,5.1
2011-11-04,2011.8425,-5.8,-372.3,-6.6,1.5,1.7,4.7
2011-11-05,2011.8452,-7.0,-373.5,-7.4,1.8,1.8,5.7
2011-11-06,2011.8479,-6.8,-372.0,-8.65,2.1,2.2,5.6
2011-11-07,2011.8507,-7.7,-372.0,-9.9,1.7,1.7,5.5
2011-11-08,2011.8534,-8.3,-372.9,-4.7,1.9,2.0,5.9
2011-11-09,2011.8562,-7.1,-374.2,-1.5,1.9,2.0,6.0
2011-11-10,2011.8589,-7.2,-373.3,-7.0,1.9,2.0,6.3
2011-11-11,2011.8616,-7.6,-372.7,-8.4,2.0,2.1,6.3
2011-11-12,2011.8644,-7.4,-371.8,-8.0,1.8,1.8,5.7
2011-11-13,2011.8671,-6.9,-373.0,-6.1,1.9,1.9,5.9
2011-11-14,2011.8699,-8.2,-371.6,-7.6,1.7,1.7,5.6
2011-11-15,2011.8726,-8.4,-373.4,-6.2,1.8,1.8,5.6
2011-11-16,2011.8753,-6.9,-373.4,-4.7,1.9,2.0,6.0
2011-11-17,2011.8781,-6.4,-372.6,-5.7,1.9,1.9,5.9
2011-11-18,2011.8808,-6.1,-371.1,-8.5,1.9,1.9,6.0
2011-11-19,2011.8836,-6.5,-370.8,-5.3,1.9,1.9,5.9
2011-11-20,2011.8863,-7.8,-372.4,-9.3,1.9,1.9,6.0
2011-11-21,2011.889,-6.2,-370.8,-8.8,1.8,1.9,5.7
2011-11-22,2011.8918,-5.6,-369.9,-9.2,1.8,1.9,5.5
2011-11-23,2011.8945,-6.8,-370.9,-3.2,1.9,2.0,5.9
2011-11-24,2011.8973,-6.7,-371.6,-4.4,1.7,1.7,5.4
2011-11-25,2011.9,-6.8,-370.1,-1.8,1.9,2.0,6.0
2011-11-26,2011.9027,-7.1,-370.3,-1.8,1.8,1.9,5.8
2011-11-27,2011.9055,-7.2,-370.7,-4.5,1.8,1.9,5.7
2011-11-28,2011.9082,-6.6,-368.6,-7.1,1.8,2.0,5.6
2011-11-29,2011.911,-5.9,-370.0,-7.0,1.8,1.8,5.6
2011-11-30,2011.9137,-6.5,-370.4,-7.3,1.8,1.8,5.75
2011-12-01,2011.9164,-6.9,-369.4,-7.6,1.9,1.9,5.9
2011-12-02,2011.9192,-7.2,-369.9,-5.2,2.0,1.9,6.2
2011-12-03,2011.9219,-6.9,-369.4,-4.5,1.8,1.8,5.7
2011-12-04,2011.9247,-8.0,-369.2,-5.7,1.9,2.0,6.1
2011-12-05,2011.9274,-6.5,-368.3,-10.5,1.7,1.7,5.4
2011-12-06,2011.9301,-5.7,-369.2,-12.4,1.9,1.9,5.8
2011-12-07,2011.9329,-7.3,-369.6,-12.6,1.8,1.8,5.7
2011-12-08,2011.9356,-7.4,-367.3,-12.5,1.7,1.7,5.85
2011-12-09,2011.9384,-7.2,-369.8,-12.4,1.9,2.0,6.0
2011-12-10,2011.9411,-7.9,-369.7,-11.8,1.8,1.8,5.7
2011-12-11,2011.9438,-8.9,-369.0,-10.1,1.8,1.7,5.5
2011-12-12,2011.9466,-8.9,-368.7,-9.6,1.8,1.8,5.6
2011-12-13,2011.9493,-7.7,-368.9,-12.5,1.8,1.9,5.5
2011-12-14,2011.9521,-8.1,-368.7,-15.9,1.8,1.8,5.5
2011-12-15,2011.9548,-7.5,-370.2,-13.5,1.8,1.8,5.7
2011-12-16,2011.9575,-9.1,-370.3,-13.0,1.8,1.8,5.6
2011-12-17,2011.9603,-9.1,-369.5,-11.8,1.8,1.8,5.8
2011-12-18,2011.963,-8.7,-370.2,-9.7,1.9,1.8,5.9
2011-12-19,2011.9658,-7.8,-370.4,-10.4,1.8,1.7,5.5
2011-12-20,2011.9685,-7.3,-369.9,-16.1,1.8,1.8,5.7
2011-12-21,2011.9712,-7.9,-369.0,-16.7,1.9,1.9,5.8
2011-12-22,2011.974,-8.4,-369.5,-17.7,1.7,1.7,5.4
2011-12-23,2011.9767,-8.6,-368.5,-15.8,1.7,1.8,5.4
2011-12-24,2011.9795,-9.9,-370.2,-18.3,2.0,2.1,6.2
2011-12-25,2011.9822,-8.5,-370.0,-12.9,1.8,1.8,5.5
2011-12-26,2011.9849,-8.9,-369.0,-12.5,1.7,1.8,5.3
2011-12-27,2011.9877,-8.6,-368.8,-10.7,1.8,1.8,5.6
2011-12-28,2011.9904,-8.6,-368.9,-10.4,1.7,1.7,5.4
2011-12-29,2011.9932,-8.9,-368.9,-11.7,1.8,1.8,5.7
2011-12-30,2011.9959,-8.9,-369.6,-15.0,1.8,1.8,5.5
2011-12-31,2011.9986,-6.9,-368.0,-15.2,1.7,1.8,5.5
2012-01-01,2012.0014,-8.1,-369.1,-12.2,1.7,1.8,5.5
2012-01-02,2012.0041,-7.8,-367.1,-15.5,1.7,1.8,5.5
2012-01-03,2012.0068,-8.1,-367.3,-13.7,1.7,1.7,5.4
2012-01-04,2012.0096,-8.8,-366.6,-10.5,1.7,1.8,5.4
2012-01-05,2012.0123,-7.9,-367.0,-12.6,1.9,1.9,6.0
2012-01-06,2012.015,-5.8,-367.2,-12.8,1.6,1.6,5.2
2012-01-07,2012.0178,-7.4,-367.1,-16.1,1.7,1.8,5.5
2012-01-08,2012.0205,-7.1,-367.6,-15.9,1.7,1.8,5.4
2012-01-09,2012.0232,-5.7,-366.5,-15.6,1.8,1.8,5.5
2012-01-10,2012.026,-5.9,-365.2,-11.6,1.7,1.8,5.3
2012-01-11,2012.0287,-5.1,-366.1,-6.6,1.7,1.8,5.5
2012-01-12,2012.0314,-5.0,-365.9,-8.2,1.8,1.8,5.5
2012-01-13,2012.0342,-5.9,-365.7,-6.5,1.8,1.9,5.5
2012-01-14,2012.0369,-6.0,-366.4,-4.1,1.7,1.7,5.4
2012-01-15,2012.0396,-4.7,-366.4,-4.9,1.7,1.7,5.3
2012-01-16,2012.0423,-3.6,-367.0,-3.2,1.8,1.9,5.5
2012-01-17,2012.0451,-5.1,-365.6,-3.1,1.9,2.0,5.8
2012-01-18,2012.0478,-3.5,-364.6,-4.6,1.7,1.9,5.5
2012-01-19,2012.0505,-3.7,-364.4,-7.4,1.8,1.9,5.7
2012-01-20,2012.0533,-4.3,-364.6,-7.5,1.7,1.8,5.5
2012-01-21,2012.056,-2.9,-364.9,-10.6,1.7,1.8,5.3
2012-01-22,2012.0587,-4.4,-364.8,-7.4,1.6,1.7,5.2
2012-01-23,2012.0615,-5.4,-364.6,-9.9,1.8,1.9,5.7
2012-01-24,2012.0642,-6.4,-363.4,-9.9,1.8,1.9,5.7
2012-01-25,2012.0669,-5.8,-364.3,-8.4,1.9,2.0,5.9
2012-01-26,2012.0697,-6.2,-363.7,-9.1,1.7,1.8,5.5
2012-01-27,2012.0724,-5.7,-364.2,-10.8,1.7,1.9,5.5
2012-01-28,2012.0751,-4.4,-363.8,-10.1,1.6,1.7,5.3
2012-01-29,2012.0779,-5.7,-364.4,-7.3,1.8,2.0,5.9
2012-01-30,2012.0806,-6.4,-364.4,-7.8,1.9,2.2,6.2
2012-01-31,2012.0833,-6.1,-364.8,-6.8,1.7,1.9,5.6
2012-02-01,2012.0861,-5.9,-364.3,-9.4,1.7,1.8,5.5
2012-02-02,2012.0888,-6.6,-363.5,-7.0,1.8,2.0,5.9
2012-02-03,2012.0915,-8.4,-364.1,-1.4,1.7,1.8,5.5
2012-02-04,2012.0943,-7.2,-363.5,-1.5,1.8,2.0,5.65
2012-02-05,2012.097,-7.0,-362.8,-1.6,1.8,1.9,5.8
2012-02-06,2012.0997,-7.5,-363.2,-4.2,1.8,1.9,5.8
2012-02-07,2012.1025,-4.5,-363.9,-5.7,1.6,1.7,5.4
2012-02-08,2012.1052,-4.9,-363.5,-4.4,1.6,1.7,5.3
2012-02-09,2012.1079,-6.4,-362.6,-6.6,1.7,1.8,5.6
2012-02-10,2012.1107,-6.8,-362.8,-3.4,1.6,1.6,5.3
2012-02-11,2012.1134,-6.7,-363.7,-6.2,1.6,1.7,5.3
2012-02-12,2012.1161,-7.1,-363.2,-9.3,1.7,1.7,5.5
2012-02-13,2012.1189,-7.9,-361.7,-8.8,1.8,2.0,5.8
2012-02-14,2012.1216,-6.3,-362.5,-9.9,1.7,1.8,5.6
2012-02-15,2012.1243,-4.8,-363.3,-9.9,1.5,1.6,5.1
2012-02-16,2012.127,-6.3,-361.7,-10.1,1.5,1.6,5.1
2012-02-17,2012.1298,-6.5,-361.7,-6.8,1.6,1.7,5.3
2012-02-18,2012.1325,-7.2,-361.8,-6.1,1.7,1.8,5.6
2012-02-19,2012.1352,-7.1,-361.6,-3.6,1.9,1.9,6.3
2012-02-20,2012.138,-8.4,-362.1,-5.6,1.9,2.1,6.2
2012-02-21,2012.1407,-6.8,-361.8,-3.4,1.9,1.9,6.0
2012-02-22,2012.1434,-7.9,-362.2,-7.6,1.9,2.0,6.1
2012-02-23,2012.1462,-6.5,-360.7,-7.5,1.8,1.9,5.8
2012-02-24,2012.1489,-6.4,-361.2,-7.8,1.7,1.8,5.5
2012-02-25,2012.1516,-6.1,-362.3,-7.4,1.6,1.7,5.4
2012-02-26,2012.1544,-5.7,-360.3,-6.3,1.6,1.6,5.2
2012-02-27,2012.1571,-7.0,-362.5,-2.2,1.6,1.6,5.2
2012-02-28,2012.1598,-5.6,-363.2,-3.2,1.6,1.6,5.2
2012-02-29,2012.1626,-5.2,-362.3,-5.0,1.6,1.6,5.2
2012-03-01,2012.1653,-5.7,-362.0,-2.6,1.7,1.7,5.5
2012-03-02,2012.168,-5.8,-360.9,-4.0,1.7,1.8,5.7
2012-03-03,2012.1708,-5.6,-361.4,-5.6,1.7,1.8,5.5
2012-03-04,2012.1735,-5.9,-361.6,-1.9,1.7,1.8,5.6
2012-03-05,2012.1762,-4.6,-362.3,-4.7,1.7,1.8,5.4
2012-03-06,2012.179,-3.9,-362.6,-3.4,1.6,1.7,5.3
2012-03-07,2012.1817,-4.0,-362.6,-5.8,1.6,1.7,5.3
2012-03-08,2012.1844,-4.3,-362.5,-6.8,1.8,2.0,5.7
2012-03-09,2012.1872,-3.4,-362.3,-7.9,1.5,1.6,5.0
2012-03-10,2012.1899,-3.9,-363.1,-6.8,1.5,1.6,5.0
2012-03-11,2012.1926,-6.3,-361.4,-9.4,1.6,1.7,5.2
2012-03-12,2012.1954,-6.0,-361.4,-6.3,1.8,2.0,5.8
2012-03-13,2012.1981,-5.8,-360.3,-5.0,1.8,2.1,5.9
2012-03-14,2012.2008,-4.3,-359.6,-4.0,1.8,2.0,5.9
2012-03-15,2012.2036,-5.2,-360.6,-5.8,1.8,2.0,5.7
2012-03-16,2012.2063,-5.4,-362.7,-3.1,1.6,1.8,5.3
2012-03-17,2012.209,-3.6,-361.5,-3.1,1.9,2.3,6.2
2012-03-18,2012.2117,-4.2,-360.8,-2.2,1.8,2.0,5.8
2012-03-19,2012.2145,-4.4,-362.4,-3.4,1.8,1.9,5.7
2012-03-20,2012.2172,-3.8,-361.3,-5.8,1.6,1.7,5.2
2012-03-21,2012.2199,-4.5,-361.7,-8.8,1.7,1.8,5.4
2012-03-22,2012.2227,-4.7,-359.7,-7.7,1.8,2.0,5.55
2012-03-23,2012.2254,-5.0,-360.2,-6.6,1.8,2.0,5.7
2012-03-24,2012.2281,-5.8,-360.9,-10.1,1.6,1.7,5.2
2012-03-25,2012.2309,-7.0,-360.7,-8.5,1.6,1.8,5.3
2012-03-26,2012.2336,-6.5,-360.0,-8.5,1.6,1.8,5.4
2012-03-27,2012.2363,-6.5,-359.3,-8.7,1.7,1.8,5.6
2012-03-28,2012.2391,-4.8,-361.1,-13.0,1.8,1.9,5.9
2012-03-29,2012.2418,-4.9,-360.8,-12.4,1.7,1.8,5.6
2012-03-30,2012.2445,-6.4,-359.0,-10.9,1.7,1.7,5.4
2012-03-31,2012.2473,-7.3,-360.2,-4.3,1.7,1.8,5.7
2012-04-01,2012.25,-5.5,-360.9,-1.8,1.8,2.0,6.0
2012-04-02,2012.2527,-5.1,-360.5,-8.4,1.8,1.9,5.8
2012-04-03,2012.2555,-6.1,-360.7,-8.1,1.7,1.8,5.5
2012-04-04,2012.2582,-6.2,-359.9,-7.4,2.0,2.2,6.5
2012-04-05,2012.2609,-4.9,-360.3,-6.6,2.1,2.3,6.4
2012-04-06,2012.2637,-5.6,-360.5,-5.8,1.9,2.2,6.3
2012-04-07,2012.2664,-4.8,-359.6,-6.2,1.7,1.9,5.7
2012-04-08,2012.2691,-5.3,-360.2,-7.4,1.8,2.2,5.9
2012-04-09,2012.2719,-4.7,-359.8,-4.9,1.8,2.0,5.9
2012-04-10,2012.2746,-4.3,-359.2,-11.1,1.7,1.8,5.5
2012-04-11,2012.2773,-5.6,-359.0,-8.2,1.8,1.9,5.7
2012-04-12,2012.2801,-6.3,-360.1,-5.8,1.6,1.7,5.5
2012-04-13,2012.2828,-6.6,-359.4,-4.8,1.9,2.1,6.0
2012-04-14,2012.2855,-5.0,-359.2,-8.2,1.8,1.9,5.8
2012-04-15,2012.2883,-5.1,-359.9,-5.6,1.6,1.7,5.3
2012-04-16,2012.291,-6.5,-359.2,-1.5,1.9,2.1,6.2
2012-04-17,2012.2937,-6.6,-359.6,-4.0,1.9,2.1,6.2
2012-04-18,2012.2964,-6.2,-358.8,-5.8,1.7,1.8,5.7
2012-04-19,2012.2992,-6.5,-358.4,-7.0,2.0,2.1,6.5
2012-04-20,2012.3019,-7.0,-357.3,-1.6,1.6,1.7,5.3
2012-04-21,2012.3046,-6.9,-358.0,-4.8,1.8,1.9,5.8
2012-04-22,2012.3074,-5.1,-357.2,0.0,1.8,1.9,6.0
2012-04-23,2012.3101,-7.0,-357.4,-10.2,1.9,2.2,6.3
2012-04-24,2012.3128,-4.9,-357.5,-8.5,1.8,1.9,5.8
2012-04-25,2012.3156,-6.9,-357.3,-6.7,1.7,1.9,5.6
2012-04-26,2012.3183,-6.9,-356.7,-4.6,1.8,2.0,5.7
2012-04-27,2012.321,-7.3,-355.2,-0.1,1.9,2.1,6.1
2012-04-28,2012.3238,-6.7,-355.7,-2.3,1.1,1.2,3.3
2012-04-29,2012.3265,-6.5,-356.4,-2.8,1.7,1.8,5.5
2012-04-30,2012.3292,-6.7,-357.1,-0.3,1.8,1.9,5.8
2012-05-01,2012.332,-5.3,-356.6,-1.6,1.9,2.1,6.3
2012-05-02,2012.3347,-7.1,-355.9,-2.1,1.7,1.8,5.5
2012-05-03,2012.3374,-6.2,-354.7,-4.6,1.9,2.2,6.4
2012-05-04,2012.3402,-5.0,-356.2,-4.7,1.8,2.0,6.1
2012-05-05,2012.3429,-7.0,-355.4,-5.5,1.8,1.9,5.8
2012-05-06,2012.3456,-6.0,-355.0,-1.1,1.9,2.0,6.2
2012-05-07,2012.3484,-7.5,-355.2,-5.0,2.0,2.1,6.2
2012-05-08,2012.3511,-7.1,-355.4,-5.2,1.9,1.9,6.2
2012-05-09,2012.3538,-7.2,-354.8,-3.8,2.3,2.5,7.8
2012-05-10,2012.3566,-6.1,-356.7,-9.8,2.0,2.1,6.8
2012-05-11,2012.3593,-5.8,-356.0,-6.2,2.0,2.2,6.1
2012-05-12,2012.362,-7.0,-355.8,-2.6,1.6,1.7,5.4
2012-05-13,2012.3648,-5.9,-355.4,-2.6,1.8,2.0,5.9
2012-05-14,2012.3675,-7.2,-354.5,-4.5,1.8,2.0,5.9
2012-05-15,2012.3702,-7.8,-355.1,2.0,1.6,1.8,5.3
2012-05-16,2012.373,-7.2,-355.6,3.3,2.0,2.2,6.3
2012-05-17,2012.3757,-8.3,-354.5,0.9,1.8,1.9,6.1
2012-05-18,2012.3784,-7.4,-353.9,-1.5,1.8,1.9,5.9
2012-05-19,2012.3811,-6.6,-355.0,-3.6,2.5,2.6,8.6
2012-05-20,2012.3839,-6.7,-354.8,-4.6,2.2,2.3,7.4
2012-05-21,2012.3866,-7.4,-354.0,-0.9,1.9,2.1,6.4
2012-05-22,2012.3893,-5.9,-355.5,-0.2,1.9,2.1,6.2
2012-05-23,2012.3921,-8.6,-353.2,1.4,2.1,2.4,6.6
2012-05-24,2012.3948,-8.7,-354.0,1.8,2.0,2.2,6.5
2012-05-25,2012.3975,-7.5,-353.9,5.7,2.0,2.2,6.4
2012-05-26,2012.4003,-8.5,-352.4,1.3,2.2,2.5,7.0
2012-05-27,2012.403,-5.8,-353.5,-3.1,2.1,2.3,6.9
2012-05-28,2012.4057,-7.7,-352.2,-3.6,1.9,2.0,6.3
2012-05-29,2012.4085,-7.9,-352.6,-0.6,1.6,1.7,5.3
2012-05-30,2012.4112,-7.7,-352.5,-1.9,1.8,1.9,6.0
2012-05-31,2012.4139,-9.0,-353.6,-3.1,2.0,2.1,6.6
2012-06-01,2012.4167,-8.2,-350.6,0.6,2.1,2.2,6.7
2012-06-02,2012.4194,-8.2,-352.4,2.6,1.9,2.0,6.3
2012-06-03,2012.4221,-8.4,-352.6,-3.5,2.0,2.1,6.4
2012-06-04,2012.4249,-8.0,-353.8,0.0,1.9,2.0,6.3
2012-06-05,2012.4276,-8.9,-355.3,-6.0,2.3,2.5,7.8
2012-06-06,2012.4303,-8.6,-353.1,-6.5,2.3,2.4,7.6
2012-06-07,2012.4331,-8.2,-354.2,-2.4,2.2,2.3,7.1
2012-06-08,2012.4358,-8.0,-354.0,-5.2,1.9,2.0,6.2
2012-06-09,2012.4385,-6.8,-351.8,1.2,2.0,2.1,6.7
2012-06-10,2012.4413,-7.6,-352.7,-1.9,1.8,1.8,6.1
2012-06-11,2012.444,-8.2,-353.0,-2.8,1.8,1.9,6.1
2012-06-12,2012.4467,-10.5,-352.3,3.6,2.2,2.4,7.1
2012-06-13,2012.4495,-9.2,-351.7,-3.7,2.0,2.0,6.5
2012-06-14,2012.4522,-9.5,-352.9,0.7,2.2,2.2,7.4
2012-06-15,2012.4549,-10.0,-351.3,-0.0,2.0,2.1,6.7
2012-06-16,2012.4577,-10.8,-351.8,-0.7,2.3,2.3,7.5
2012-06-17,2012.4604,-10.0,-351.2,0.2,2.2,2.2,7.2
2012-06-18,2012.4631,-9.1,-353.0,3.2,2.3,2.3,7.6
2012-06-19,2012.4658,-10.7,-353.7,4.6,2.1,2.2,6.8
2012-06-20,2012.4686,-9.2,-351.5,6.3,2.1,2.1,6.9
2012-06-21,2012.4713,-6.9,-353.7,-2.1,2.1,2.1,6.7
2012-06-22,2012.474,-9.2,-352.0,4.2,2.4,2.5,7.9
2012-06-23,2012.4768,-9.0,-350.9,1.4,2.0,2.0,6.4
2012-06-24,2012.4795,-9.0,-352.3,-2.4,2.0,2.0,6.9
2012-06-25,2012.4822,-9.6,-351.9,4.6,2.1,2.2,7.0
2012-06-26,2012.485,-10.2,-350.3,1.5,2.0,2.0,6.6
2012-06-27,2012.4877,-9.3,-350.8,2.4,2.3,2.2,7.6
2012-06-28,2012.4904,-8.5,-350.4,2.6,2.1,2.1,6.9
2012-06-29,2012.4932,-11.4,-349.9,7.6,2.9,2.9,10.1
2012-06-30,2012.4959,-8.6,-350.1,3.9,2.4,2.5,8.0
2012-07-01,2012.4986,-8.4,-351.0,-3.7,2.2,2.2,7.3
2012-07-02,2012.5014,-10.0,-349.3,-2.8,2.6,2.6,9.1
2012-07-03,2012.5041,-8.1,-350.6,2.6,2.4,2.4,8.0
2012-07-04,2012.5068,-7.5,-350.5,2.6,2.4,2.4,7.8
2012-07-05,2012.5096,-8.9,-350.5,-1.5,2.0,2.1,6.7
2012-07-06,2012.5123,-9.7,-350.6,0.1,2.1,2.1,7.1
2012-07-07,2012.515,-8.3,-349.5,0.6,2.1,2.2,7.2
2012-07-08,2012.5178,-7.9,-349.3,2.7,2.4,2.5,8.1
2012-07-09,2012.5205,-8.3,-350.0,-1.2,2.0,2.2,6.5
2012-07-10,2012.5232,-9.1,-348.8,-2.0,2.2,2.2,7.3
2012-07-11,2012.526,-8.1,-349.2,-0.9,2.1,2.3,7.1
2012-07-12,2012.5287,-8.6,-347.4,-4.2,2.0,2.0,6.6
2012-07-13,2012.5314,-9.1,-349.2,0.4,2.4,2.5,7.9
2012-07-14,2012.5342,-8.0,-349.0,3.7,2.0,2.1,6.7
2012-07-15,2012.5369,-7.5,-347.9,-0.5,2.0,2.1,6.9
2012-07-16,2012.5396,-9.8,-348.2,-4.5,2.4,2.4,8.3
2012-07-17,2012.5423,-8.4,-348.1,0.8,1.8,2.0,6.2
2012-07-18,2012.5451,-8.6,-349.0,-2.5,2.1,2.3,6.9
2012-07-19,2012.5478,-9.4,-347.9,5.1,2.5,2.5,8.5
2012-07-20,2012.5505,-8.9,-346.6,0.2,2.4,2.5,8.1
2012-07-21,2012.5533,-7.6,-347.3,-0.5,2.1,2.2,7.0
